-0.002042,-0.003407,0.020675,0.003325,0.003802,0.001097,0.999987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.002155,-0.001459,0.017598,0.002847,0.003925,0.000852,0.999988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000764,-0.002311,0.016915,0.002814,0.006141,0.001006,0.999977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002658,-0.003013,0.021825,0.003508,0.010244,0.000657,0.999941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002251,-0.000367,0.036894,0.007093,0.018039,0.000904,0.999812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000345,0.009692,0.056836,0.010683,0.022733,0.000061,0.999684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000519,0.020938,0.091936,0.013510,0.024729,-0.000783,0.999603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000482,0.031457,0.127245,0.015353,0.021870,-0.002021,0.999641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000131,0.036516,0.142085,0.015367,0.017527,-0.002794,0.999724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.001040,0.041858,0.160184,0.015475,0.016633,-0.004098,0.999734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.001299,0.043808,0.167455,0.017358,0.012471,-0.003628,0.999765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.001230,0.044856,0.169092,0.014573,0.010484,-0.004634,0.999828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.007680,0.050010,0.181143,0.014536,0.006744,-0.005293,0.999858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.011580,0.046758,0.174595,0.014140,0.004161,-0.004351,0.999882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.009772,0.051341,0.182882,0.013465,0.003373,-0.005324,0.999889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.010970,0.057650,0.191510,0.009595,0.005698,-0.004396,0.999928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.013141,0.065511,0.207033,0.011456,0.007236,0.000137,0.999908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.041916,0.061101,0.238118,0.011834,0.007320,0.008829,0.999864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.030929,0.085682,0.267474,0.009676,0.007441,0.015118,0.999811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.052888,0.106755,0.311889,0.007448,0.012158,0.023502,0.999622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.052762,0.116027,0.342754,0.003750,0.015391,0.032882,0.999334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.065571,0.108205,0.349897,-0.000842,0.016356,0.044226,0.998887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.062434,0.112347,0.348250,-0.004984,0.016138,0.055460,0.998318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.053135,0.128870,0.350584,-0.008959,0.013261,0.064960,0.997760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.058011,0.170318,0.416347,-0.015422,0.015666,0.069973,0.997307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.054775,0.167035,0.408833,-0.016669,0.010310,0.077178,0.996825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.042077,0.173240,0.471621,-0.021229,0.015182,0.083712,0.996148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.037704,0.208807,0.461543,-0.022992,0.010553,0.085044,0.996056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
