1403715523.962142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.012142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.062143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.11214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.162142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.212142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.262142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.312143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.36214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.412142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.462142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.512142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.562143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.61214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.662142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.712142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.762142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.812143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.86214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.962142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.062143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.162142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.212142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.312143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.412142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.512142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.61214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.712142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.812143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.912142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.012142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.11214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.212142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.312143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.412142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.512142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.61214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.712142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.812143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.912142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.012142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.11214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.212142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.312143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.412142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.512142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.61214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.712142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.812143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.912142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715528.012142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715528.11214304,-0.003160,-0.000197,0.016949,0.000397,0.002430,0.000129,0.999997
1403715528.212142944,-0.002965,-0.000727,0.018101,0.000559,0.002992,0.000151,0.999995
1403715528.262142897,-0.002882,-0.000055,0.020597,0.000562,0.003482,0.000008,0.999994
1403715528.312143087,-0.002451,0.000461,0.021975,0.000789,0.004521,0.000045,0.999989
1403715528.36214304,-0.000554,-0.000470,0.021255,0.001019,0.005589,0.000361,0.999984
1403715528.412142992,0.001495,-0.000413,0.025284,0.001071,0.008886,0.000003,0.999960
1403715528.462142944,0.002316,0.002690,0.038098,0.002499,0.015172,-0.000226,0.999882
1403715528.512142897,0.002860,0.012237,0.069313,0.005657,0.023155,-0.001394,0.999715
1403715528.562143087,0.001606,0.019196,0.079333,0.006801,0.022410,-0.001580,0.999724
1403715528.61214304,0.002225,0.032900,0.126747,0.009161,0.024061,-0.003028,0.999664
1403715528.662142992,0.000688,0.030564,0.116679,0.010023,0.018303,-0.002295,0.999780
