0.003073,0.000705,-0.018084,0.000151,-0.999995,-0.002992,-0.000559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001235,-0.006157,-0.020692,-0.000004,-0.999993,-0.003660,0.000353,0.279111,0.005204,-0.080753,0.012648,-0.000862,0.059738
-0.007070,-0.027138,-0.024708,-0.000351,-0.999985,-0.005531,-0.000079,0.644723,0.049174,-0.231911,0.039951,-0.009625,0.014871
-0.003212,-0.011632,-0.021747,0.000427,-0.999981,-0.006155,-0.000875,0.489665,0.017092,-0.158729,0.040540,0.009962,-0.006305
-0.019077,-0.049136,-0.028891,-0.001061,-0.999936,-0.011500,0.000471,1.087476,0.055308,-0.378514,0.092097,-0.030790,0.041687
-0.009084,-0.022770,-0.043760,-0.001122,-0.999852,-0.017529,-0.002786,0.787862,0.200884,-0.311266,0.189022,-0.024972,-0.038940
-0.016193,-0.069250,-0.103885,-0.003400,-0.999603,-0.028467,-0.006039,1.289891,0.610342,-0.403357,0.216462,-0.066090,-0.031221
-0.003836,-0.041741,-0.085844,-0.001789,-0.999765,-0.022705,-0.007006,0.844447,0.194643,-0.242113,0.012771,-0.008825,-0.041543
-0.008770,-0.100462,-0.186458,-0.002043,-0.999681,-0.024801,-0.009614,1.369539,0.999142,-0.322137,0.030559,0.019123,-0.030985
-0.001639,-0.050686,-0.116538,-0.001856,-0.999870,-0.016093,-0.010252,0.655541,-0.058473,-0.214055,-0.162482,0.015737,-0.032449
-0.006904,-0.106405,-0.204094,-0.003817,-0.999787,-0.018750,-0.012753,1.262172,0.739535,-0.312620,-0.006480,-0.008367,-0.022119
-0.002899,-0.053487,-0.125967,-0.002039,-0.999930,-0.009809,-0.013238,0.568275,-0.288077,-0.292532,-0.191372,0.029568,-0.024302
-0.016311,-0.100026,-0.188377,-0.003169,-0.999937,-0.009430,-0.012206,1.105811,0.410156,-0.462800,-0.070062,0.010481,0.031501
-0.001221,-0.058141,-0.131609,-0.003723,-0.999977,-0.003149,-0.012384,0.611537,-0.338074,-0.291839,-0.176079,-0.006006,0.018404
-0.012071,-0.100099,-0.179452,-0.004049,-0.999975,-0.002731,-0.012196,1.094054,0.224853,-0.444806,-0.064740,-0.003207,0.032809
-0.000040,-0.062715,-0.153526,-0.004441,-0.999965,-0.000489,-0.013125,0.564142,-0.095040,-0.274190,-0.088572,-0.011709,0.003334
-0.003104,-0.098933,-0.192025,-0.003759,-0.999987,-0.004819,-0.010372,0.999647,0.303093,-0.323022,0.057521,0.001271,0.056141
0.007189,-0.085261,-0.203609,0.000168,-0.999976,-0.004871,-0.012304,0.790418,0.325590,-0.220987,0.039191,0.083945,-0.002899
0.005158,-0.138195,-0.248621,0.009166,-0.999915,-0.007803,-0.013033,1.336542,0.480580,-0.344105,0.105477,0.164645,-0.004224
0.015142,-0.117968,-0.271191,0.012716,-0.999925,-0.006111,-0.010169,1.009325,0.560660,-0.263206,0.036156,0.180472,0.055221
0.024577,-0.170674,-0.331862,0.024152,-0.999675,-0.012608,-0.008817,1.414094,0.768147,-0.238116,0.172008,0.227845,0.035424
0.034369,-0.138005,-0.334538,0.028776,-0.999590,-0.012236,-0.004702,0.910066,0.537782,-0.153194,0.109772,0.251872,0.109485
0.030048,-0.189750,-0.407757,0.041037,-0.999041,-0.021247,-0.001122,1.343092,0.866635,-0.361142,0.246026,0.225309,0.064862
0.043732,-0.168483,-0.371597,0.047014,-0.998910,-0.015229,0.001979,0.916363,0.233951,-0.137103,0.040954,0.290855,0.106379
0.035505,-0.189349,-0.388130,0.062418,-0.998020,-0.019296,0.006971,0.853251,0.297847,-0.164501,0.167123,0.287935,0.060982
0.024103,-0.166245,-0.382993,0.067283,-0.997849,-0.009834,0.010068,0.579694,0.134581,-0.297217,-0.084600,0.305631,0.095227
0.001861,-0.212811,-0.424678,0.077885,-0.997031,-0.011133,0.014187,1.046022,0.437077,-0.494490,0.064883,0.271209,0.075542
-0.066482,-0.256515,-0.409975,0.089330,-0.996031,-0.003586,0.020156,1.458629,0.055798,-0.972659,-0.070952,0.248257,0.095249
-0.035576,-0.185788,-0.391448,0.086135,-0.996427,-0.001717,0.015360,0.859269,-0.081871,-0.686111,-0.079013,0.143853,-0.003156
-0.045236,-0.203732,-0.422495,0.090559,-0.995961,-0.001747,0.017741,1.103023,0.188993,-0.778946,0.054562,0.126970,0.005305
-0.060113,-0.201467,-0.428357,0.094932,-0.995469,0.003387,0.021755,0.762452,0.218511,-0.728826,-0.128990,0.205744,0.104743
-0.071930,-0.207375,-0.425555,0.099211,-0.994986,0.005892,0.023771,0.710350,0.089312,-0.656818,-0.123900,0.240144,0.103663
-0.125954,-0.265544,-0.447893,0.104130,-0.994348,0.009491,0.027555,1.302093,0.262681,-0.966251,-0.108535,0.174389,0.105262
-0.097090,-0.230298,-0.453694,0.104733,-0.994355,0.009335,0.025084,0.754716,0.240218,-0.391014,-0.062900,0.129741,0.018299
-0.113654,-0.247033,-0.469006,0.106800,-0.994115,0.011904,0.024488,0.899024,0.371915,-0.586344,-0.055715,0.135042,0.024012
-0.181876,-0.364696,-0.601837,0.113668,-0.993284,0.015003,0.025146,1.806449,1.183236,-0.934856,-0.050510,0.144855,0.015984
-0.137830,-0.273665,-0.523856,0.109385,-0.993710,0.019275,0.024996,0.805329,0.273540,-0.372526,-0.107574,0.042159,0.001300
-0.156411,-0.269071,-0.537970,0.111772,-0.993261,0.026483,0.026415,0.756404,0.334703,-0.595640,-0.162594,0.142003,-0.022583
-0.201691,-0.338944,-0.598848,0.111082,-0.992710,0.040016,0.032853,1.419230,0.780600,-0.826499,-0.331621,0.062320,0.077501
-0.177549,-0.323951,-0.618503,0.104196,-0.993651,0.032470,0.036520,1.056146,0.763455,-0.397921,-0.072149,-0.123175,0.149795
-0.190920,-0.380292,-0.682461,0.102528,-0.993690,0.031589,0.040652,1.415554,0.929406,-0.454547,-0.022003,-0.074657,0.083762
-0.170807,-0.351290,-0.673039,0.102642,-0.993640,0.028631,0.043685,0.968269,0.536507,-0.191954,0.042825,-0.053604,0.130170
-0.164834,-0.409960,-0.750541,0.100329,-0.993746,0.026577,0.047612,1.414870,0.974548,-0.218093,0.030173,-0.086716,0.110082
-0.161935,-0.417665,-0.816360,0.101672,-0.993986,0.018350,0.043869,1.284386,1.373833,-0.210739,0.211625,-0.034743,0.011682
-0.149643,-0.453567,-0.854655,0.103759,-0.993913,0.018619,0.040603,1.570648,1.448148,-0.049868,0.121815,0.030554,0.010300
-0.136175,-0.663903,-1.043623,0.110301,-0.993572,0.013673,0.032965,2.571459,1.820989,-0.085774,0.125149,0.094986,-0.083484
-0.143154,-0.531459,-0.988870,0.110532,-0.993466,0.013519,0.035467,1.182193,0.991273,-0.245371,0.098910,0.079325,-0.025098
-0.147874,-0.582893,-1.070118,0.114713,-0.992978,0.010507,0.036428,1.607492,1.504749,-0.450822,0.151772,0.036644,0.096925
-0.140728,-0.621034,-1.119500,0.119529,-0.992413,0.011728,0.035892,1.738362,1.723114,-0.192705,0.058864,0.182485,0.038211
-0.168190,-0.769322,-1.241535,0.133871,-0.990584,0.017365,0.033416,2.031026,1.481833,-0.405700,-0.053261,0.274484,-0.031760
-0.153088,-0.681081,-1.164837,0.128282,-0.991361,0.016329,0.033593,0.939468,0.548254,-0.184975,-0.026609,0.113774,-0.021099
-0.164168,-0.774072,-1.280247,0.129051,-0.991322,0.006730,0.035136,1.859027,1.546798,-0.297774,0.248732,0.021283,0.038241
-0.205962,-0.883856,-1.384027,0.145401,-0.988972,0.003347,0.037837,2.079862,1.668035,-0.619333,0.173135,0.342071,0.084129
