1403715523.912142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715523.962142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.012142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.062143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.11214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.162142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.212142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.262142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.36214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.412142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.462142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.512142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.562143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.61214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.662142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.712142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.762142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.812143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.912142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715524.962142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.012142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.062143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.11214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.162142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.262142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.312143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.36214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.412142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.462142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.562143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.61214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.662142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.712142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.762142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.812143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.86214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.912142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715525.962142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.012142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.062143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.11214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.162142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.212142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.262142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.312143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.36214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.412142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.462142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.512142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.562143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.61214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.662142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.712142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.762142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.812143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.86214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.912142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715526.962142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.012142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.062143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.11214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.162142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.262142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.312143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.36214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.412142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.462142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.512142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.562143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.61214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.712142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.762142897,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.812143087,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.86214304,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.912142992,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715527.962142944,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1403715528.012142897,-0.002263,0.000315,0.018993,0.000953,0.003907,-0.000023,0.999992
1403715528.062143087,-0.001988,-0.000215,0.019500,0.000844,0.004071,0.000092,0.999991
1403715528.11214304,-0.002186,0.000093,0.019762,0.000959,0.004110,-0.000007,0.999991
1403715528.162142992,-0.002074,0.000512,0.019731,0.001067,0.004206,-0.000098,0.999991
1403715528.212142944,-0.002445,-0.000110,0.015181,0.000666,0.003300,-0.000056,0.999994
1403715528.262142897,-0.002159,0.000563,0.012893,0.000359,0.002986,-0.000256,0.999995
1403715528.312143087,-0.001672,0.000643,0.013534,0.000704,0.003914,-0.000142,0.999992
1403715528.36214304,-0.000484,0.000255,0.010391,0.000627,0.004759,0.000045,0.999988
1403715528.412142992,0.000550,0.000190,0.010299,0.000385,0.007657,-0.000148,0.999971
1403715528.462142944,0.000863,0.001691,0.015652,0.001738,0.013269,-0.000553,0.999910
1403715528.512142897,0.000859,0.004862,0.022202,0.003206,0.017954,-0.001164,0.999833
1403715528.562143087,0.001057,0.010277,0.039766,0.004992,0.021325,-0.001525,0.999759
1403715528.61214304,0.000554,0.013171,0.047742,0.006817,0.019433,-0.002154,0.999786
1403715528.662142992,-0.000039,0.013461,0.051035,0.009713,0.014719,-0.001529,0.999843
1403715528.712142944,0.000028,0.018639,0.069905,0.011473,0.013802,-0.002476,0.999836
1403715528.762142897,-0.000752,0.019380,0.073735,0.013703,0.010415,-0.002189,0.999849
1403715528.812143087,-0.000217,0.023929,0.091250,0.014255,0.009876,-0.003373,0.999844
1403715528.86214304,-0.003221,0.029922,0.109545,0.013354,0.007781,-0.004472,0.999871
