0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.000050,0.000009,-0.000042,-0.000180,0.000103,-0.000006,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000044,-0.000247,-0.000127,-0.000060,-0.000348,0.000040,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000076,0.000427,-0.000582,-0.000307,-0.000552,-0.000126,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.000079,-0.000201,-0.001337,-0.000351,-0.000476,-0.000002,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000204,-0.000175,-0.001191,-0.000646,-0.001210,-0.000081,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.001280,0.000288,-0.000086,-0.000373,-0.002403,-0.000140,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.001456,0.000122,-0.001898,-0.000319,-0.004665,0.000292,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000687,-0.001030,-0.009111,-0.004499,-0.010822,-0.000194,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.000127,-0.003121,-0.013007,-0.006255,-0.010520,0.000330,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.001584,-0.006785,-0.026399,-0.009742,-0.007672,-0.000275,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.000209,-0.007596,-0.023569,-0.003392,-0.004048,0.001836,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.000271,-0.010354,-0.035761,-0.005787,-0.003176,0.002830,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.001083,-0.008711,-0.029309,-0.004609,0.000005,0.002082,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.001754,-0.009857,-0.034123,-0.004515,-0.000191,0.001742,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.000377,-0.006611,-0.022492,-0.002575,0.001429,0.001704,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.002323,-0.006518,-0.020856,-0.001445,0.002988,0.001761,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.001628,-0.005526,-0.019868,-0.001298,0.002087,0.000869,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.002426,-0.006283,-0.020110,-0.000578,0.000651,0.001266,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.002087,-0.005833,-0.013998,0.002135,-0.001064,-0.000530,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.003971,-0.006373,-0.015650,0.000166,-0.002698,-0.003200,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.002158,-0.009757,-0.017655,-0.000358,-0.000294,-0.008021,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.005081,-0.009557,-0.020180,0.000392,-0.000617,-0.010869,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.004567,-0.010468,-0.023108,0.003165,-0.003322,-0.013474,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.006058,-0.011179,-0.026059,0.004296,-0.005053,-0.015073,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.005414,-0.007839,-0.016109,0.005662,-0.003582,-0.018365,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.005820,-0.008968,-0.019076,0.008249,-0.004891,-0.018482,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.001912,-0.006963,-0.021189,0.008768,-0.003674,-0.019168,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
0.001557,-0.010901,-0.022894,0.008876,-0.001500,-0.017368,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.002778,-0.014612,-0.012779,0.006563,0.002785,-0.013784,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.005221,-0.011579,-0.012205,0.006022,0.002555,-0.012998,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.004079,-0.009415,-0.015807,0.005664,0.001714,-0.011568,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
-0.004337,-0.007099,-0.011772,0.003517,0.004088,-0.010125,-nan,-nan,0.000000,0.000000,0.000000,0.000000,0.000000
