1551974029.453230034,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.510651849,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.551342247,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.586099508,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.625779527,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.711172703,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.747770814,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.783980995,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.818855264,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.909680840,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.945453017,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974029.980925058,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.018112946,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.110995750,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.146816251,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.181350416,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.216147128,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.326459333,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.428122298,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.529293578,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.583193130,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.741487566,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.798090088,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.918675956,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974030.974076239,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.100186299,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.153910850,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.277326748,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.370858496,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.428359153,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.549267911,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.584204764,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.698164566,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.819174370,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.915042290,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
1551974031.998526002,-0.000000,0.000000,0.000000,0.000000,-0.500000,-0.000000,0.000000
